record_id,date,property_type,location,competitor_price,dynamic_price,demand_forecast,available_units,units_sold,revenue,resource_utilization,customer_id,customer_age,customer_gender,loyalty_tier,booking_channel,booking_lead_time_days,segment,campaign_id,promo_sent,promo_response,promo_click_rate,sentiment_score,ancillary_purchase,avg_spend_on_site,staff_hours,maintenance_flag,energy_consumption,delay_minutes,risk_level,route_distance_km,flight_speed_knots,fdm_anomaly_flag
743,2024-01-10,Hotel,JFK,249.84,338.53,0.85,252,219,74138.07,0.869,48910,50,M,None,Corporate,37,Business,NONE,False,False,0.0,0.09,False,82.85,6.68,False,149.01,12.06,Low,,,
744,2024-02-03,Hotel,JFK,197.93,261.13,0.82,111,88,22979.44,0.793,23541,19,F,None,Corporate,77,Leisure,CAMP_B,True,False,0.24,0.47,False,43.26,6.3,False,144.3,5.36,Low,,,
745,2024-09-20,Hotel,SYD,171.64,251.39,0.96,100,99,24887.61,0.99,15189,62,M,None,OTA,20,Business,NONE,False,False,0.0,0.34,False,125.85,9.17,False,135.53,8.84,Medium,,,
746,2024-07-14,Flight,SYD,308.42,459.7,0.99,311,307,141127.9,0.987,37562,69,M,None,OTA,7,Other,CAMP_C,True,False,0.27,0.86,True,37.49,31.61,False,2289.51,11.02,Low,12498.0,815.71,False
747,2024-02-23,Flight,LHR,415.63,588.75,0.92,195,175,103031.25,0.897,43574,24,F,None,Agent,57,Business,CAMP_B,True,False,0.5,-0.36,False,52.6,29.09,False,2251.55,12.68,Medium,11980.0,876.08,False
748,2024-08-07,Flight,SYD,534.95,729.94,0.86,274,238,173725.72,0.869,36755,22,F,None,Direct,33,Leisure,NONE,False,False,0.0,-0.07,False,42.0,33.97,False,1701.94,3.91,Medium,9586.0,807.49,False
749,2024-11-26,Hotel,SIN,282.68,359.14,0.77,263,201,72187.14,0.764,10033,65,M,None,Agent,82,Other,NONE,False,False,0.0,0.46,False,24.43,7.36,False,56.56,0.78,Medium,,,
750,2024-01-01,Hotel,DXB,259.17,334.56,0.79,276,220,73603.2,0.797,22993,25,F,None,Corporate,69,Business,CAMP_A,True,True,0.25,0.29,True,115.33,8.95,False,81.3,6.29,Medium,,,
751,2024-03-01,Flight,SIN,615.94,807.21,0.81,253,207,167092.47,0.818,38768,39,F,None,Corporate,62,Business,CAMP_B,True,False,0.18,-0.0,False,45.58,31.7,True,2236.34,10.33,Low,10180.0,829.26,False
752,2024-11-26,Flight,SIN,572.85,723.48,0.76,303,231,167123.88,0.762,42961,48,M,Silver,Agent,103,Family,NONE,False,False,0.0,-0.38,False,56.93,31.9,False,1873.11,20.75,Low,1384.0,912.61,False
753,2024-06-28,Hotel,SYD,217.48,286.26,0.82,294,239,68416.14,0.813,27150,19,M,Gold,Corporate,59,Other,CAMP_C,True,True,0.45,-0.03,False,24.58,11.0,True,163.91,12.93,Low,,,
754,2024-08-11,Flight,DXB,609.57,850.0,0.89,304,266,226100.0,0.875,19896,62,F,None,Agent,57,Leisure,CAMP_A,True,True,0.12,0.23,False,55.44,17.74,False,1800.33,57.12,Low,9308.0,766.26,False
755,2024-08-26,Hotel,JFK,176.07,196.63,0.62,113,73,14353.99,0.646,32680,20,M,Silver,Corporate,74,Leisure,CAMP_B,True,False,0.03,0.57,False,35.58,8.08,False,197.73,2.15,Low,,,
756,2024-04-01,Hotel,SYD,106.28,74.46,0.2,206,41,3052.86,0.199,10417,41,M,None,OTA,93,Leisure,NONE,False,False,0.0,0.28,False,66.69,6.25,False,154.44,1.75,Medium,,,
757,2024-07-22,Hotel,SIN,184.45,203.38,0.6,151,92,18710.96,0.609,23983,64,F,None,Corporate,107,Business,NONE,False,False,0.0,0.41,False,59.47,8.55,False,176.99,9.36,Low,,,
758,2024-04-28,Hotel,HKG,158.81,235.69,0.98,299,294,69292.86,0.983,38538,68,M,Gold,OTA,112,Leisure,CAMP_B,True,True,0.48,0.59,True,105.51,8.66,False,165.74,14.53,Medium,,,
759,2024-03-26,Flight,SYD,493.42,452.88,0.42,146,57,25814.16,0.39,46005,51,M,None,Direct,33,Leisure,CAMP_C,True,False,0.09,-0.32,True,93.7,29.78,False,2250.01,20.54,Low,8631.0,840.96,False
760,2024-07-14,Hotel,SYD,145.18,170.22,0.67,269,175,29788.5,0.651,47997,39,F,None,OTA,27,Leisure,CAMP_B,True,True,0.5,0.53,True,20.18,11.61,False,174.89,2.81,Low,,,
761,2024-06-15,Flight,CDG,549.88,725.73,0.82,255,211,153129.03,0.827,31274,46,M,Gold,OTA,90,Family,CAMP_C,True,False,0.44,0.12,True,158.31,27.74,False,2193.34,18.23,Low,7428.0,849.24,False
762,2024-10-22,Hotel,JFK,236.9,290.81,0.73,50,38,11050.78,0.76,15138,23,F,Silver,Agent,114,Business,CAMP_B,True,True,0.07,-0.17,True,24.12,8.68,False,184.03,0.32,Low,,,
763,2024-12-31,Flight,JFK,517.21,774.02,1.0,218,215,166414.3,0.986,23107,42,M,Gold,Corporate,84,Leisure,NONE,False,False,0.0,0.67,True,64.61,39.06,False,1631.89,13.93,Low,1186.0,850.25,False
764,2024-12-23,Hotel,SYD,266.84,296.4,0.61,83,53,15709.2,0.639,12021,67,M,None,Agent,4,Other,CAMP_C,True,True,0.1,-0.42,True,66.47,4.86,False,186.34,5.99,Low,,,
765,2024-05-25,Hotel,DXB,196.64,240.04,0.72,208,151,36246.04,0.726,18206,29,M,None,Corporate,103,Business,NONE,False,False,0.0,0.64,False,43.55,5.99,False,167.91,2.72,Medium,,,
766,2024-05-23,Flight,CDG,518.51,643.61,0.74,259,192,123573.12,0.741,15576,45,M,Gold,OTA,73,Leisure,CAMP_C,True,True,0.44,0.32,False,32.08,27.16,False,1937.99,43.59,Low,6327.0,885.8,False
767,2024-07-08,Flight,JFK,441.4,617.81,0.9,361,323,199552.63,0.895,17589,56,M,Silver,Agent,17,Leisure,CAMP_A,True,False,0.23,0.51,True,65.23,29.03,False,1997.01,28.17,Low,3961.0,847.93,False
768,2024-07-30,Hotel,CDG,195.74,233.15,0.69,216,144,33573.6,0.667,10079,27,M,Silver,Agent,0,Leisure,CAMP_A,True,False,0.29,0.01,False,54.14,9.19,False,116.71,2.76,Low,,,
769,2024-04-01,Flight,SYD,424.14,423.98,0.5,380,188,79708.24,0.495,36734,54,M,None,Agent,51,Leisure,CAMP_A,True,False,0.53,0.61,False,153.77,34.55,False,2084.62,11.63,Medium,12147.0,793.88,False
770,2024-10-13,Hotel,SIN,127.72,150.33,0.68,218,147,22098.51,0.674,20688,37,F,Silver,OTA,89,Leisure,CAMP_B,True,True,0.48,-0.48,False,44.75,9.07,False,150.05,9.78,Low,,,
771,2024-08-20,Hotel,HKG,248.91,317.78,0.78,245,190,60378.2,0.776,22303,46,F,Silver,Corporate,4,Business,CAMP_A,True,False,0.37,-0.55,True,33.75,8.55,False,219.7,10.21,Low,,,
772,2024-06-24,Hotel,HKG,147.86,185.72,0.76,61,47,8728.84,0.77,28408,25,M,None,OTA,19,Business,NONE,False,False,0.0,-0.78,True,125.85,7.85,False,125.05,5.35,Medium,,,
773,2024-06-30,Flight,HKG,515.26,620.59,0.7,354,252,156388.68,0.712,35190,38,F,Silver,Corporate,44,Leisure,CAMP_B,True,False,0.22,-0.59,False,87.09,31.61,False,2236.03,18.94,Low,3576.0,840.56,False
774,2024-09-13,Flight,LHR,619.73,738.84,0.69,309,214,158111.76,0.693,19211,58,M,Silver,Corporate,100,Family,NONE,False,False,0.0,0.45,True,37.99,25.02,False,1524.63,12.1,Low,14952.0,837.36,False
775,2024-04-14,Flight,SIN,556.18,537.85,0.47,199,95,51095.75,0.477,44372,68,F,None,OTA,118,Family,CAMP_B,True,False,0.41,-0.2,False,204.88,29.41,False,1691.94,15.44,Low,12358.0,799.96,False
776,2024-12-02,Hotel,JFK,225.28,214.86,0.45,183,81,17403.66,0.443,44196,35,M,None,OTA,7,Business,CAMP_A,True,True,0.02,-0.28,False,64.98,9.57,False,170.03,4.33,Low,,,
777,2024-07-12,Flight,LHR,444.96,510.43,0.65,261,167,85241.81,0.64,20662,34,F,Gold,OTA,75,Other,NONE,False,False,0.0,0.57,False,244.56,32.02,False,2098.25,56.54,Low,14147.0,915.44,False
778,2024-01-24,Flight,JFK,720.56,839.59,0.67,350,236,198143.24,0.674,37595,53,M,Gold,Agent,26,Family,NONE,False,False,0.0,0.13,False,24.93,25.98,False,2287.43,43.94,Low,4281.0,791.48,False
779,2024-04-03,Flight,LHR,737.04,852.09,0.66,138,92,78392.28,0.667,19394,55,M,Silver,Corporate,105,Other,NONE,False,False,0.0,0.51,False,14.82,31.38,False,2687.95,21.27,Medium,4594.0,896.72,False
780,2024-11-07,Flight,SIN,379.39,557.87,0.97,284,270,150624.9,0.951,49953,33,M,None,Agent,24,Business,CAMP_B,True,False,0.47,0.62,False,55.45,27.61,False,2045.89,56.38,Low,11695.0,799.28,False
781,2024-12-28,Hotel,SIN,168.61,224.84,0.83,171,138,31027.92,0.807,39484,39,F,None,Agent,7,Leisure,CAMP_C,True,False,0.34,0.67,False,194.4,7.34,False,164.98,14.69,Low,,,
782,2024-06-27,Hotel,LHR,174.71,205.68,0.68,116,79,16248.72,0.681,22853,31,M,None,Agent,7,Family,CAMP_A,True,False,0.46,-0.14,False,17.06,6.39,False,171.12,10.61,Medium,,,
783,2024-09-14,Hotel,DXB,295.02,318.33,0.58,106,64,20373.12,0.604,21793,41,M,Silver,OTA,49,Leisure,CAMP_A,True,False,0.56,-0.59,False,67.86,10.65,False,84.34,4.2,Medium,,,
784,2024-05-13,Flight,LHR,278.65,402.64,0.94,168,162,65227.68,0.964,11914,62,M,Platinum,OTA,48,Leisure,CAMP_B,True,False,0.47,0.25,True,110.34,34.6,False,2053.22,11.85,Medium,11167.0,815.33,False
785,2024-12-16,Hotel,HKG,134.48,172.59,0.78,246,193,33309.87,0.785,39577,69,F,None,OTA,116,Business,CAMP_A,True,False,0.25,-0.1,True,110.57,10.94,False,74.74,6.24,Medium,,,
786,2024-12-24,Hotel,CDG,308.88,349.93,0.63,263,162,56688.66,0.616,27798,64,M,Gold,Corporate,95,Business,CAMP_B,True,False,0.49,0.08,False,31.68,10.49,False,109.41,3.42,Low,,,
787,2024-12-21,Flight,SIN,321.3,468.22,0.96,291,282,132038.04,0.969,26655,39,M,None,Direct,94,Business,NONE,False,False,0.0,0.83,False,61.99,36.53,False,1727.3,14.77,Low,5561.0,881.38,False
788,2024-03-18,Flight,DXB,584.2,791.79,0.86,146,123,97390.17,0.842,37836,25,F,None,Direct,66,Leisure,CAMP_C,True,False,0.41,0.26,True,60.99,40.26,False,2091.97,17.41,Low,6454.0,907.6,False
789,2024-02-21,Flight,DXB,619.15,819.1,0.82,295,244,199860.4,0.827,13147,45,F,Platinum,Direct,44,Business,CAMP_A,True,True,0.0,-0.39,False,51.87,30.72,False,2191.48,20.3,High,10694.0,891.41,False
790,2024-04-15,Flight,JFK,212.32,279.53,0.82,176,147,41090.91,0.835,46228,58,M,None,Direct,6,Leisure,NONE,False,False,0.0,-0.29,False,116.84,29.83,False,2230.69,3.87,Medium,1587.0,751.79,False
791,2024-10-12,Hotel,HKG,285.71,325.45,0.64,238,155,50444.75,0.651,23460,28,F,None,Direct,102,Leisure,CAMP_A,True,False,0.21,-0.49,False,31.14,8.45,False,115.4,0.41,Low,,,
792,2024-12-04,Hotel,DXB,195.44,276.93,0.92,194,179,49570.47,0.923,47165,31,M,Silver,Agent,108,Leisure,NONE,False,False,0.0,-0.71,False,54.43,8.03,False,137.11,5.32,Medium,,,
793,2024-04-01,Hotel,DXB,172.99,202.94,0.67,177,118,23946.92,0.667,47760,28,F,None,Direct,48,Leisure,NONE,False,False,0.0,0.37,True,61.4,1.96,False,129.49,10.99,Medium,,,
794,2024-11-13,Flight,SIN,588.39,776.19,0.82,188,151,117204.69,0.803,38929,66,M,None,Agent,50,Business,CAMP_A,True,True,0.01,0.2,False,26.4,24.58,False,1997.11,22.47,Medium,7977.0,762.85,False
795,2024-04-25,Flight,HKG,610.22,900.76,0.98,288,281,253113.56,0.976,29846,41,F,Gold,OTA,13,Family,NONE,False,False,0.0,0.37,True,21.4,28.12,False,2179.01,18.6,Low,4803.0,759.87,False
796,2024-07-29,Flight,SIN,623.24,704.75,0.63,241,154,108531.5,0.639,10133,32,M,Silver,Direct,29,Other,CAMP_A,True,False,0.45,0.18,False,42.08,25.71,False,2013.68,12.94,High,5015.0,904.97,False
797,2024-12-19,Flight,DXB,306.02,402.19,0.81,220,178,71589.82,0.809,11766,54,F,None,Corporate,26,Leisure,CAMP_A,True,False,0.09,0.12,False,172.91,25.94,False,2142.42,101.19,Medium,9844.0,881.31,False
798,2024-12-19,Hotel,DXB,195.73,264.36,0.85,157,137,36217.32,0.873,22444,63,F,None,Direct,40,Business,NONE,False,False,0.0,0.58,False,149.36,9.71,False,124.86,10.91,Medium,,,
799,2024-12-27,Flight,LHR,305.6,483.23,1.08,185,185,89397.55,1.0,25937,54,F,None,OTA,46,Business,CAMP_B,True,False,0.32,0.34,False,7.72,26.27,False,2071.27,45.47,Medium,9492.0,858.77,False
800,2024-09-13,Flight,LHR,603.46,710.94,0.68,312,206,146453.64,0.66,25992,19,M,None,Agent,44,Leisure,NONE,False,False,0.0,-0.18,False,34.73,28.99,False,1786.91,23.68,Low,7952.0,889.33,False
801,2024-12-16,Flight,JFK,421.44,431.26,0.52,245,131,56495.06,0.535,28466,47,F,Gold,Agent,120,Business,CAMP_A,True,False,0.25,-0.41,True,30.14,37.59,False,1828.62,49.68,Low,8607.0,828.49,False
802,2024-04-12,Hotel,LHR,222.33,250.25,0.63,111,71,17767.75,0.64,42007,36,F,Platinum,Agent,21,Leisure,CAMP_A,True,False,0.14,0.55,False,56.91,8.72,False,156.22,0.02,Low,,,
803,2024-06-12,Hotel,SIN,214.56,289.88,0.85,289,242,70150.96,0.837,31031,63,M,None,Direct,66,Family,CAMP_B,True,True,0.2,0.5,False,46.72,11.3,False,103.18,5.15,Low,,,
804,2024-11-21,Flight,CDG,503.08,683.98,0.86,327,284,194250.32,0.869,47117,62,F,Silver,Agent,73,Business,NONE,False,False,0.0,-0.27,False,162.17,23.14,False,1647.73,47.45,Low,11511.0,889.73,False
805,2024-07-24,Flight,SYD,471.78,712.15,1.01,136,133,94715.95,0.978,34911,36,M,Silver,Direct,39,Other,NONE,False,False,0.0,0.85,False,34.87,37.6,False,1734.08,42.81,Low,2108.0,798.95,False
806,2024-09-23,Flight,DXB,468.68,477.43,0.52,257,128,61111.04,0.498,49369,40,M,None,Direct,115,Leisure,CAMP_B,True,True,0.47,0.11,True,22.0,26.37,False,1688.49,55.47,Medium,14236.0,900.31,False
807,2024-01-28,Hotel,CDG,234.92,319.81,0.86,189,165,52768.65,0.873,37080,60,F,None,Corporate,99,Family,CAMP_A,True,False,0.19,-0.05,True,66.2,10.0,False,82.71,14.94,Low,,,
808,2024-08-09,Flight,LHR,421.03,494.68,0.67,261,177,87558.36,0.678,49511,66,M,None,OTA,83,Leisure,CAMP_A,True,False,0.48,0.13,False,23.93,33.45,False,2282.66,7.12,Low,8561.0,899.52,False
809,2024-03-09,Flight,SYD,544.42,670.82,0.73,292,215,144226.3,0.736,40626,44,F,Silver,Agent,107,Leisure,CAMP_A,True,False,0.19,-0.79,False,38.48,20.32,False,1832.31,3.75,Low,1621.0,841.89,False
810,2024-06-15,Flight,CDG,483.93,617.42,0.78,315,243,150033.06,0.771,37596,40,M,Platinum,Agent,74,Business,CAMP_C,True,True,0.46,0.66,False,63.72,31.49,False,1992.1,35.57,Low,546.0,794.53,False
811,2024-07-20,Hotel,LHR,130.04,163.45,0.76,138,102,16671.9,0.739,32367,36,F,None,Corporate,61,Business,CAMP_A,True,False,0.41,-0.48,True,86.65,9.18,False,157.32,6.73,Medium,,,
812,2024-12-18,Flight,SIN,674.17,827.4,0.73,230,163,134866.2,0.709,48319,49,M,Silver,Corporate,17,Business,CAMP_B,True,False,0.26,-0.13,True,94.51,29.46,False,2318.95,22.13,Low,11391.0,861.52,False
813,2024-05-05,Hotel,JFK,213.2,287.85,0.85,237,198,56994.3,0.835,48283,68,M,None,Agent,71,Family,CAMP_C,True,True,0.57,0.32,False,48.03,11.76,False,139.16,0.62,High,,,
814,2024-02-23,Hotel,HKG,180.22,228.18,0.77,227,171,39018.78,0.753,45169,19,F,None,Corporate,2,Family,NONE,False,False,0.0,0.14,False,31.83,6.2,False,125.51,8.48,Medium,,,
815,2024-01-03,Hotel,HKG,197.14,233.2,0.68,138,93,21687.6,0.674,49612,22,M,None,Corporate,37,Leisure,CAMP_A,True,True,0.03,0.28,False,94.41,11.36,False,199.4,1.78,Medium,,,
816,2024-10-21,Hotel,LHR,218.04,272.16,0.75,218,164,44634.24,0.752,45603,40,F,Silver,Agent,70,Business,NONE,False,False,0.0,-0.12,False,41.67,8.88,False,227.99,8.74,Low,,,
817,2024-06-02,Flight,JFK,515.57,602.25,0.67,203,136,81906.0,0.67,36046,68,M,None,OTA,76,Business,CAMP_C,True,False,0.5,-0.37,False,152.55,27.76,False,2155.87,90.28,Low,4397.0,775.44,False
818,2024-07-27,Flight,SYD,412.32,472.12,0.65,400,257,121334.84,0.642,43388,26,M,Gold,Direct,118,Business,CAMP_A,True,False,0.34,0.15,False,50.54,30.75,False,2221.93,24.44,Medium,6606.0,904.07,False
819,2024-10-26,Flight,JFK,276.96,336.91,0.72,318,222,74794.02,0.698,17133,55,F,Gold,Agent,98,Business,NONE,False,False,0.0,0.7,True,55.86,33.67,False,2297.46,52.89,Low,3873.0,869.86,False
820,2024-06-23,Flight,SIN,156.16,184.31,0.68,276,182,33544.42,0.659,22548,41,F,Silver,OTA,82,Family,CAMP_C,True,True,0.59,0.62,True,12.86,37.0,False,1833.82,15.64,Low,7394.0,959.21,False
821,2024-04-13,Flight,HKG,389.49,435.67,0.62,210,126,54894.42,0.6,36514,25,M,Gold,Agent,90,Business,NONE,False,False,0.0,0.13,False,59.82,38.84,False,1963.12,2.91,Low,6225.0,809.58,False
822,2024-01-14,Flight,JFK,576.04,894.48,1.05,133,133,118965.84,1.0,24532,42,M,None,Corporate,58,Leisure,CAMP_B,True,True,0.14,0.18,False,101.02,21.94,False,2276.87,53.21,Low,13553.0,839.46,False
823,2024-05-22,Hotel,LHR,206.42,286.16,0.89,292,254,72684.64,0.87,31140,62,M,None,Corporate,116,Business,NONE,False,False,0.0,0.69,False,55.21,6.72,False,117.48,19.78,Low,,,
824,2024-08-22,Flight,CDG,614.13,653.01,0.56,356,197,128642.97,0.553,17885,64,M,Silver,Direct,115,Leisure,CAMP_B,True,False,0.52,0.35,False,45.47,30.47,False,2433.22,33.36,Low,8928.0,936.43,False
825,2024-10-23,Flight,JFK,562.69,605.74,0.58,279,155,93889.7,0.556,18373,20,M,None,Agent,15,Other,CAMP_B,True,False,0.1,-0.45,False,15.93,31.37,False,2084.92,18.39,Low,10022.0,862.02,False
826,2024-11-02,Hotel,LHR,227.23,287.12,0.76,74,54,15504.48,0.73,20196,20,F,Silver,Corporate,17,Family,CAMP_B,True,False,0.21,-0.22,False,37.97,7.34,False,151.0,7.68,Low,,,
827,2024-10-06,Hotel,SIN,123.73,160.39,0.8,149,121,19407.19,0.812,27410,26,M,None,Direct,103,Leisure,CAMP_A,True,False,0.52,0.37,False,75.01,9.2,False,150.73,4.79,Low,,,
828,2024-12-02,Hotel,HKG,205.0,295.64,0.94,65,60,17738.4,0.923,21699,26,M,None,Agent,12,Business,NONE,False,False,0.0,0.1,False,51.72,9.44,False,190.31,23.86,Medium,,,
829,2024-06-27,Hotel,JFK,253.81,342.89,0.85,100,86,29488.54,0.86,46320,39,M,None,Direct,23,Leisure,CAMP_A,True,False,0.12,0.77,False,25.84,9.04,True,224.67,2.89,Low,,,
830,2024-09-22,Hotel,HKG,221.31,252.51,0.64,147,96,24240.96,0.653,28655,54,F,Gold,Agent,11,Business,CAMP_C,True,True,0.4,0.43,False,69.95,8.47,False,182.65,16.86,Low,,,
831,2024-08-25,Hotel,CDG,163.61,232.76,0.92,265,248,57724.48,0.936,48601,68,F,Silver,OTA,18,Business,CAMP_A,True,False,0.08,-0.09,True,22.2,8.45,False,144.58,9.07,Low,,,
832,2024-09-06,Hotel,SYD,216.64,304.54,0.91,273,244,74307.76,0.894,35525,69,F,None,Agent,36,Other,NONE,False,False,0.0,0.15,False,52.08,5.4,False,147.31,11.46,High,,,
833,2024-02-14,Hotel,CDG,210.27,252.53,0.7,52,34,8586.02,0.654,18702,41,F,None,Direct,35,Business,CAMP_C,True,False,0.37,-0.14,False,64.71,9.82,False,78.81,10.99,Low,,,
834,2024-10-11,Flight,DXB,288.35,333.26,0.66,348,229,76316.54,0.658,45004,35,M,None,OTA,64,Other,CAMP_A,True,False,0.13,0.05,False,104.1,30.19,False,1626.5,10.76,Low,12192.0,865.34,False
835,2024-11-01,Hotel,HKG,137.71,162.68,0.68,252,168,27330.24,0.667,22443,50,F,Silver,Corporate,43,Business,CAMP_B,True,False,0.54,-0.03,True,91.09,4.51,False,120.0,0.79,Low,,,
836,2024-02-25,Hotel,HKG,252.28,278.63,0.6,82,44,12259.72,0.537,20898,46,F,None,Agent,47,Leisure,NONE,False,False,0.0,-0.5,False,80.47,5.56,False,112.79,4.78,Medium,,,
837,2024-08-10,Hotel,SYD,279.7,374.29,0.84,155,124,46411.96,0.8,16276,56,F,Silver,Agent,53,Leisure,CAMP_A,True,False,0.42,-0.3,True,13.95,8.79,False,98.54,13.57,Low,,,
838,2024-07-02,Hotel,JFK,230.14,290.08,0.76,96,72,20885.76,0.75,17492,32,F,None,Corporate,82,Business,CAMP_B,True,True,0.46,0.14,True,26.62,6.85,False,152.63,4.9,Low,,,
839,2024-12-30,Flight,LHR,474.93,529.8,0.62,157,92,48741.6,0.586,39720,24,F,None,Agent,6,Leisure,NONE,False,False,0.0,0.14,False,195.89,33.94,False,1733.88,3.06,Low,1717.0,853.56,False
840,2024-12-14,Hotel,JFK,265.32,303.16,0.64,119,73,22130.68,0.613,33925,37,F,Gold,OTA,27,Leisure,CAMP_A,True,False,0.08,-0.32,False,10.85,7.98,False,120.84,10.85,Low,,,
841,2024-10-29,Flight,DXB,516.43,655.54,0.77,214,162,106197.48,0.757,46118,41,F,Silver,Corporate,90,Other,CAMP_B,True,False,0.17,0.14,True,19.63,27.18,False,1598.74,8.38,Low,7102.0,906.0,False
842,2024-04-25,Flight,DXB,561.29,726.48,0.79,370,294,213585.12,0.795,45954,43,F,Gold,Direct,27,Leisure,NONE,False,False,0.0,-0.5,False,22.93,29.72,False,2109.21,11.56,Low,5348.0,850.36,False
843,2024-08-28,Flight,LHR,566.52,761.55,0.84,291,240,182772.0,0.825,17801,27,M,None,Direct,25,Business,CAMP_C,True,False,0.21,0.73,False,72.51,26.44,False,2203.04,8.92,Low,1472.0,778.8,False
844,2024-09-12,Flight,SIN,391.77,527.65,0.85,368,307,161988.55,0.834,28058,62,M,Silver,Corporate,97,Family,NONE,False,False,0.0,-0.22,False,53.17,30.17,False,2570.47,51.89,Medium,3705.0,898.62,False
845,2024-04-03,Hotel,SYD,240.79,328.56,0.86,266,226,74254.56,0.85,39309,68,F,Silver,Agent,1,Business,CAMP_B,True,False,0.07,0.23,False,65.43,7.23,False,138.3,12.21,Medium,,,
846,2024-07-20,Flight,SYD,492.31,625.34,0.77,193,147,91924.98,0.762,11599,44,F,Gold,Agent,25,Business,CAMP_A,True,False,0.23,0.41,False,44.33,34.16,False,2030.63,12.65,Medium,12009.0,825.85,False
847,2024-08-24,Hotel,HKG,137.76,150.65,0.59,182,104,15667.6,0.571,36186,29,M,Silver,Agent,45,Family,CAMP_A,True,False,0.29,0.96,True,93.07,8.96,False,165.02,11.2,Low,,,
848,2024-04-25,Hotel,DXB,258.29,340.03,0.82,80,65,22101.95,0.812,11912,56,F,Silver,Direct,53,Business,CAMP_B,True,False,0.59,0.27,False,11.28,5.63,False,154.92,9.14,Medium,,,
849,2024-09-17,Flight,JFK,446.77,581.24,0.8,288,229,133103.96,0.795,38088,20,M,Silver,OTA,83,Other,CAMP_C,True,False,0.28,-0.31,True,23.98,27.26,False,1448.71,5.05,Low,7758.0,868.85,False
850,2024-03-02,Flight,DXB,461.43,456.57,0.49,221,104,47483.28,0.471,24546,64,M,None,Corporate,96,Business,CAMP_A,True,False,0.29,-0.08,False,133.79,28.8,False,1658.46,40.75,Low,2755.0,881.34,False
851,2024-01-01,Flight,JFK,390.53,447.9,0.65,281,183,81965.7,0.651,16806,50,F,None,Direct,58,Leisure,CAMP_B,True,False,0.25,0.28,False,20.93,26.29,False,2102.38,25.83,Low,1152.0,1002.91,False
852,2024-02-27,Flight,DXB,611.45,718.33,0.67,182,125,89791.25,0.687,11446,29,F,None,Agent,108,Leisure,NONE,False,False,0.0,-0.57,True,82.36,24.44,False,1995.39,16.61,Low,2271.0,802.07,False
853,2024-04-04,Flight,CDG,534.71,667.79,0.75,172,124,82805.96,0.721,44776,26,M,Gold,Corporate,20,Leisure,CAMP_B,True,False,0.56,-0.05,True,154.85,30.57,False,1861.56,29.81,High,1449.0,820.11,False
854,2024-09-22,Flight,SIN,525.35,605.79,0.65,161,109,66031.11,0.677,38123,62,F,Silver,Corporate,33,Other,CAMP_A,True,False,0.52,-0.75,False,102.08,32.67,True,1363.62,30.0,Low,12544.0,787.76,False
855,2024-06-10,Hotel,DXB,187.88,230.01,0.72,237,173,39791.73,0.73,29921,40,F,None,Direct,102,Other,CAMP_A,True,False,0.31,0.17,True,35.56,5.76,False,158.37,5.17,Low,,,
856,2024-10-24,Hotel,DXB,223.21,268.34,0.7,151,106,28444.04,0.702,33985,35,M,None,Corporate,64,Leisure,CAMP_A,True,False,0.3,-0.38,False,150.96,6.68,False,155.96,11.46,Low,,,
857,2024-12-12,Flight,SIN,404.63,531.31,0.81,172,143,75977.33,0.831,14645,56,M,None,OTA,58,Leisure,CAMP_A,True,True,0.24,-0.71,False,47.32,30.97,False,2074.65,54.98,Low,6911.0,870.27,False
858,2024-01-23,Hotel,JFK,216.58,259.23,0.7,269,185,47957.55,0.688,15321,27,M,None,Corporate,58,Leisure,CAMP_A,True,True,0.48,-0.4,True,29.2,6.42,False,165.93,17.49,Low,,,
859,2024-01-13,Hotel,JFK,214.69,256.68,0.7,267,187,47999.16,0.7,25151,58,M,Gold,OTA,14,Family,CAMP_B,True,False,0.44,0.0,False,14.59,8.53,False,120.88,3.19,Medium,,,
860,2024-10-17,Flight,LHR,780.48,1120.7,0.94,339,314,351899.8,0.926,47135,26,M,None,Corporate,19,Business,CAMP_A,True,False,0.05,0.01,False,35.79,26.93,False,1729.66,49.34,Low,13612.0,930.27,False
861,2024-03-25,Flight,CDG,663.65,706.07,0.56,278,156,110146.92,0.561,33419,50,F,Silver,Direct,91,Business,CAMP_A,True,False,0.4,-0.53,False,90.51,29.19,False,1785.97,15.71,Low,11524.0,905.23,False
862,2024-01-12,Hotel,CDG,200.25,236.04,0.68,113,74,17466.96,0.655,46524,35,F,Gold,Agent,74,Leisure,CAMP_C,True,True,0.07,-0.33,True,182.88,6.84,False,192.38,6.47,Medium,,,
863,2024-12-02,Hotel,SIN,120.37,136.16,0.63,93,58,7897.28,0.624,34737,18,M,Silver,OTA,31,Business,CAMP_B,True,True,0.35,0.36,True,19.28,6.2,False,125.52,3.93,Low,,,
864,2024-02-23,Flight,CDG,519.43,684.3,0.82,282,233,159441.9,0.826,22575,30,F,Platinum,Direct,0,Business,NONE,False,False,0.0,0.17,False,42.48,18.42,False,2328.08,19.29,Low,11297.0,922.44,False
865,2024-12-01,Flight,LHR,374.92,323.54,0.36,383,142,45942.68,0.371,41322,50,F,None,Agent,12,Leisure,NONE,False,False,0.0,-0.74,True,153.69,30.74,False,1985.98,93.31,Low,14025.0,910.44,False
